bucket,file,kind,pair,matched
merged_test,c5_279_green-glass123.jpg,exact,test<->train,c5_2194_green-glass123.jpg
merged_test,c5_26_brown-glass222.jpg,exact,test<->train,c5_2196_brown-glass222.jpg
merged_test,c5_168_white-glass637.jpg,exact,test<->train,c5_2198_white-glass637.jpg
merged_test,c5_37_white-glass774.jpg,exact,test<->train,c5_2199_white-glass774.jpg
merged_test,c5_202_white-glass62.jpg,exact,test<->train,c5_2201_white-glass62.jpg
merged_test,c5_503_brown-glass570.jpg,exact,test<->train,c5_2204_brown-glass570.jpg
merged_test,c5_796_white-glass335.jpg,exact,test<->train,c5_2214_white-glass335.jpg
merged_test,c5_551_green-glass480.jpg,exact,test<->train,c5_2232_green-glass480.jpg
merged_test,c5_184_brown-glass474.jpg,exact,test<->train,c5_2238_brown-glass474.jpg
merged_test,c5_671_brown-glass563.jpg,exact,test<->train,c5_2253_brown-glass563.jpg
merged_test,c5_534_brown-glass454.jpg,exact,test<->train,c5_2261_brown-glass454.jpg
merged_test,c5_790_green-glass317.jpg,exact,test<->train,c5_2280_green-glass317.jpg
merged_test,c5_10_green-glass202.jpg,exact,test<->train,c5_2281_green-glass202.jpg
merged_test,c5_146_white-glass431.jpg,exact,test<->train,c5_2288_white-glass431.jpg
merged_test,c5_422_white-glass182.jpg,exact,test<->train,c5_2297_white-glass182.jpg
merged_test,c5_263_white-glass490.jpg,exact,test<->train,c5_2316_white-glass490.jpg
merged_test,c5_170_white-glass152.jpg,exact,test<->train,c5_2320_white-glass152.jpg
merged_test,c5_374_green-glass139.jpg,exact,test<->train,c5_2324_green-glass139.jpg
merged_test,c5_565_white-glass685.jpg,exact,test<->train,c5_2337_white-glass685.jpg
merged_test,c5_409_brown-glass333.jpg,exact,test<->train,c5_2387_brown-glass333.jpg
merged_test,c5_69_green-glass166.jpg,exact,test<->train,c5_2426_green-glass166.jpg
merged_test,c5_678_brown-glass183.jpg,exact,test<->train,c5_2427_brown-glass183.jpg
merged_test,c5_87_brown-glass261.jpg,exact,test<->train,c5_2432_brown-glass261.jpg
merged_test,c5_230_white-glass59.jpg,exact,test<->train,c5_2450_white-glass59.jpg
merged_test,c5_31_brown-glass30.jpg,exact,test<->train,c5_2459_brown-glass30.jpg
merged_test,c5_445_green-glass219.jpg,exact,test<->train,c5_2469_green-glass219.jpg
merged_test,c5_265_green-glass72.jpg,exact,test<->train,c5_2475_green-glass72.jpg
merged_test,c5_332_green-glass195.jpg,exact,test<->train,c5_250_green-glass195.jpg
merged_test,c5_306_white-glass585.jpg,exact,test<->train,c5_2514_white-glass585.jpg
merged_test,c5_769_white-glass314.jpg,exact,test<->train,c5_2543_white-glass314.jpg
merged_test,c5_346_brown-glass371.jpg,exact,test<->train,c5_2546_brown-glass371.jpg
merged_test,c5_365_white-glass558.jpg,exact,test<->train,c5_2574_white-glass558.jpg
merged_test,c5_336_white-glass615.jpg,exact,test<->train,c5_2580_white-glass615.jpg
merged_test,c5_378_brown-glass184.jpg,exact,test<->train,c5_2604_brown-glass184.jpg
merged_test,c5_492_green-glass353.jpg,exact,test<->train,c5_2611_green-glass353.jpg
merged_test,c5_531_green-glass516.jpg,exact,test<->train,c5_2634_green-glass516.jpg
merged_test,c5_313_brown-glass321.jpg,exact,test<->train,c5_2649_brown-glass321.jpg
merged_test,c5_656_brown-glass470.jpg,exact,test<->train,c5_2664_brown-glass470.jpg
merged_test,c5_292_green-glass88.jpg,exact,test<->train,c5_2674_green-glass88.jpg
merged_test,c5_27_green-glass451.jpg,exact,test<->train,c5_2675_green-glass451.jpg
merged_test,c5_54_green-glass399.jpg,exact,test<->train,c5_2684_green-glass399.jpg
merged_test,c5_735_green-glass618.jpg,exact,test<->train,c5_2692_green-glass618.jpg
merged_test,c5_333_brown-glass13.jpg,exact,test<->train,c5_2701_brown-glass13.jpg
merged_test,c5_653_white-glass673.jpg,exact,test<->train,c5_2707_white-glass673.jpg
merged_test,c5_372_white-glass462.jpg,exact,test<->train,c5_2711_white-glass462.jpg
merged_test,c5_444_green-glass74.jpg,exact,test<->train,c5_2726_green-glass74.jpg
merged_test,c5_158_brown-glass251.jpg,exact,test<->train,c5_2778_brown-glass251.jpg
merged_test,c5_187_white-glass291.jpg,exact,test<->train,c5_277_white-glass291.jpg
merged_test,c5_163_white-glass48.jpg,exact,test<->train,c5_2785_white-glass48.jpg
merged_test,c5_273_brown-glass322.jpg,exact,test<->train,c5_2789_brown-glass322.jpg
merged_test,c5_681_white-glass296.jpg,exact,test<->train,c5_2800_white-glass296.jpg
merged_test,c5_315_green-glass442.jpg,exact,test<->train,c5_2834_green-glass442.jpg
merged_test,c5_125_brown-glass143.jpg,exact,test<->train,c5_2844_brown-glass143.jpg
merged_test,c5_325_white-glass703.jpg,exact,test<->train,c5_2845_white-glass703.jpg
merged_test,c5_18_brown-glass91.jpg,exact,test<->train,c5_2857_brown-glass91.jpg
merged_test,c5_122_white-glass604.jpg,exact,test<->train,c5_285_white-glass604.jpg
merged_test,c5_722_white-glass118.jpg,exact,test<->train,c5_2873_white-glass118.jpg
merged_test,c5_783_white-glass209.jpg,exact,test<->train,c5_2899_white-glass209.jpg
merged_test,c5_457_brown-glass479.jpg,exact,test<->train,c5_2933_brown-glass479.jpg
merged_test,c5_542_white-glass104.jpg,exact,test<->train,c5_2950_white-glass104.jpg
merged_test,c5_410_brown-glass205.jpg,exact,test<->train,c5_2951_brown-glass205.jpg
merged_test,c5_467_brown-glass412.jpg,exact,test<->train,c5_2978_brown-glass412.jpg
merged_test,c5_324_white-glass582.jpg,exact,test<->train,c5_2984_white-glass582.jpg
merged_test,c5_560_green-glass53.jpg,exact,test<->train,c5_2988_green-glass53.jpg
merged_test,c5_59_white-glass548.jpg,exact,test<->train,c5_2999_white-glass548.jpg
merged_test,c5_386_brown-glass236.jpg,exact,test<->train,c5_2_brown-glass236.jpg
merged_test,c5_691_brown-glass450.jpg,exact,test<->train,c5_3006_brown-glass450.jpg
merged_test,c5_452_green-glass473.jpg,exact,test<->train,c5_3028_green-glass473.jpg
merged_test,c5_494_brown-glass351.jpg,exact,test<->train,c5_3033_brown-glass351.jpg
merged_test,c5_628_white-glass698.jpg,exact,test<->train,c5_3047_white-glass698.jpg
merged_test,c5_127_brown-glass87.jpg,exact,test<->train,c5_3055_brown-glass87.jpg
merged_test,c5_763_brown-glass345.jpg,exact,test<->train,c5_3083_brown-glass345.jpg
merged_test,c5_689_brown-glass255.jpg,exact,test<->train,c5_3086_brown-glass255.jpg
merged_test,c5_640_white-glass736.jpg,exact,test<->train,c5_3106_white-glass736.jpg
merged_test,c5_570_white-glass325.jpg,exact,test<->train,c5_3109_white-glass325.jpg
merged_test,c5_751_brown-glass506.jpg,exact,test<->train,c5_3120_brown-glass506.jpg
merged_test,c5_150_green-glass215.jpg,exact,test<->train,c5_3125_green-glass215.jpg
merged_test,c5_529_white-glass172.jpg,exact,test<->train,c5_3135_white-glass172.jpg
merged_test,c5_778_white-glass616.jpg,exact,test<->train,c5_3146_white-glass616.jpg
merged_test,c5_347_brown-glass543.jpg,exact,test<->train,c5_3149_brown-glass543.jpg
merged_test,c5_533_white-glass231.jpg,exact,test<->train,c5_3167_white-glass231.jpg
merged_test,c5_677_green-glass433.jpg,exact,test<->train,c5_3174_green-glass433.jpg
merged_test,c5_688_brown-glass313.jpg,exact,test<->train,c5_318_brown-glass313.jpg
merged_test,c5_754_white-glass631.jpg,exact,test<->train,c5_3226_white-glass631.jpg
merged_test,c5_218_white-glass387.jpg,exact,test<->train,c5_3234_white-glass387.jpg
merged_test,c5_380_green-glass619.jpg,exact,test<->train,c5_3238_green-glass619.jpg
merged_test,c5_96_white-glass329.jpg,exact,test<->train,c5_3241_white-glass329.jpg
merged_test,c5_558_green-glass110.jpg,exact,test<->train,c5_3245_green-glass110.jpg
merged_test,c5_360_brown-glass509.jpg,exact,test<->train,c5_3264_brown-glass509.jpg
merged_test,c5_252_green-glass26.jpg,exact,test<->train,c5_3276_green-glass26.jpg
merged_test,c5_419_white-glass290.jpg,exact,test<->train,c5_3278_white-glass290.jpg
merged_test,c5_53_white-glass725.jpg,exact,test<->train,c5_3296_white-glass725.jpg
merged_test,c5_693_green-glass538.jpg,exact,test<->train,c5_329_green-glass538.jpg
merged_test,c5_216_white-glass232.jpg,exact,test<->train,c5_32_white-glass232.jpg
merged_test,c5_95_brown-glass299.jpg,exact,test<->train,c5_3317_brown-glass299.jpg
merged_test,c5_595_brown-glass17.jpg,exact,test<->train,c5_3327_brown-glass17.jpg
merged_test,c5_438_brown-glass363.jpg,exact,test<->train,c5_3345_brown-glass363.jpg
merged_test,c5_64_brown-glass225.jpg,exact,test<->train,c5_3346_brown-glass225.jpg
merged_test,c5_66_green-glass277.jpg,exact,test<->train,c5_3349_green-glass277.jpg
merged_test,c5_752_green-glass39.jpg,exact,test<->train,c5_3358_green-glass39.jpg
merged_test,c5_143_white-glass541.jpg,exact,test<->train,c5_3378_white-glass541.jpg
merged_test,c5_447_green-glass177.jpg,exact,test<->train,c5_3381_green-glass177.jpg
merged_test,c5_592_brown-glass540.jpg,exact,test<->train,c5_338_brown-glass540.jpg
merged_test,c5_454_white-glass153.jpg,exact,test<->train,c5_3390_white-glass153.jpg
merged_test,c5_411_green-glass283.jpg,exact,test<->train,c5_3397_green-glass283.jpg
merged_test,c5_606_white-glass331.jpg,exact,test<->train,c5_3400_white-glass331.jpg
merged_test,c5_81_white-glass46.jpg,exact,test<->train,c5_3414_white-glass46.jpg
merged_test,c5_618_white-glass612.jpg,exact,test<->train,c5_3415_white-glass612.jpg
merged_test,c5_407_green-glass52.jpg,exact,test<->train,c5_3425_green-glass52.jpg
merged_test,c5_142_white-glass574.jpg,exact,test<->train,c5_3433_white-glass574.jpg
merged_test,c5_660_green-glass623.jpg,exact,test<->train,c5_3446_green-glass623.jpg
merged_test,c5_676_brown-glass472.jpg,exact,test<->train,c5_3450_brown-glass472.jpg
merged_test,c5_49_green-glass469.jpg,exact,test<->train,c5_3463_green-glass469.jpg
merged_test,c5_35_green-glass199.jpg,exact,test<->train,c5_3469_green-glass199.jpg
merged_test,c5_682_white-glass136.jpg,exact,test<->train,c5_3480_white-glass136.jpg
merged_test,c5_108_brown-glass140.jpg,exact,test<->train,c5_3486_brown-glass140.jpg
merged_test,c5_135_green-glass379.jpg,exact,test<->train,c5_3488_green-glass379.jpg
merged_test,c5_471_brown-glass413.jpg,exact,test<->train,c5_366_brown-glass413.jpg
merged_test,c5_242_white-glass171.jpg,exact,test<->train,c5_367_white-glass171.jpg
merged_test,c5_368_green-glass376.jpg,exact,test<->train,c5_375_green-glass376.jpg
merged_test,c5_632_brown-glass138.jpg,exact,test<->train,c5_391_brown-glass138.jpg
merged_test,c5_376_white-glass415.jpg,exact,test<->train,c5_429_white-glass415.jpg
merged_test,c5_171_white-glass160.jpg,exact,test<->train,c5_432_white-glass160.jpg
merged_test,c5_449_white-glass143.jpg,exact,test<->train,c5_446_white-glass143.jpg
merged_test,c5_605_green-glass517.jpg,exact,test<->train,c5_449_green-glass517.jpg
merged_test,c5_478_green-glass522.jpg,exact,test<->train,c5_456_green-glass522.jpg
merged_test,c5_4_white-glass117.jpg,exact,test<->train,c5_492_white-glass117.jpg
merged_test,c5_792_white-glass440.jpg,exact,test<->train,c5_493_white-glass440.jpg
merged_test,c5_773_green-glass390.jpg,exact,test<->train,c5_503_green-glass390.jpg
merged_test,c5_63_white-glass664.jpg,exact,test<->train,c5_508_white-glass664.jpg
merged_test,c5_239_brown-glass137.jpg,exact,test<->train,c5_510_brown-glass137.jpg
merged_test,c5_484_white-glass429.jpg,exact,test<->train,c5_515_white-glass429.jpg
merged_test,c5_486_brown-glass44.jpg,exact,test<->train,c5_519_brown-glass44.jpg
merged_test,c5_382_brown-glass204.jpg,exact,test<->train,c5_536_brown-glass204.jpg
merged_test,c5_726_white-glass272.jpg,exact,test<->train,c5_548_white-glass272.jpg
merged_test,c5_176_white-glass407.jpg,exact,test<->train,c5_565_white-glass407.jpg
merged_test,c5_258_green-glass561.jpg,exact,test<->train,c5_605_green-glass424.jpg
merged_test,c5_629_white-glass695.jpg,exact,test<->train,c5_609_white-glass695.jpg
merged_test,c5_731_green-glass245.jpg,exact,test<->train,c5_60_green-glass245.jpg
merged_test,c5_323_white-glass675.jpg,exact,test<->train,c5_611_white-glass675.jpg
merged_test,c5_451_green-glass479.jpg,exact,test<->train,c5_612_green-glass479.jpg
merged_test,c5_405_white-glass759.jpg,exact,test<->train,c5_621_white-glass759.jpg
merged_test,c5_497_white-glass393.jpg,exact,test<->train,c5_627_white-glass393.jpg
merged_test,c5_172_white-glass753.jpg,exact,test<->train,c5_638_white-glass753.jpg
merged_test,c5_540_white-glass145.jpg,exact,test<->train,c5_644_white-glass145.jpg
merged_test,c5_610_green-glass556.jpg,exact,test<->train,c5_663_green-glass556.jpg
merged_test,c5_641_white-glass509.jpg,exact,test<->train,c5_682_white-glass509.jpg
merged_test,c5_330_white-glass77.jpg,exact,test<->train,c5_701_white-glass77.jpg
merged_test,c5_744_white-glass537.jpg,exact,test<->train,c5_702_white-glass537.jpg
merged_test,c5_119_green-glass125.jpg,exact,test<->train,c5_717_green-glass125.jpg
merged_test,c5_562_green-glass416.jpg,exact,test<->train,c5_726_green-glass416.jpg
merged_test,c5_62_green-glass507.jpg,exact,test<->train,c5_752_green-glass507.jpg
merged_test,c5_633_white-glass113.jpg,exact,test<->train,c5_776_white-glass113.jpg
merged_test,c5_474_plastic556.jpg,exact,test<->train,c5_778_white-glass761.jpg
merged_test,c5_393_brown-glass237.jpg,exact,test<->train,c5_781_brown-glass237.jpg
merged_test,c5_159_green-glass289.jpg,exact,test<->train,c5_782_green-glass289.jpg
merged_test,c5_646_white-glass265.jpg,exact,test<->train,c5_791_white-glass265.jpg
merged_test,c5_772_white-glass485.jpg,exact,test<->train,c5_837_white-glass485.jpg
merged_test,c5_298_brown-glass177.jpg,exact,test<->train,c5_853_brown-glass177.jpg
merged_test,c5_798_white-glass198.jpg,exact,test<->train,c5_871_white-glass198.jpg
merged_test,c5_555_green-glass467.jpg,exact,test<->train,c5_872_green-glass467.jpg
merged_test,c5_524_green-glass137.jpg,exact,test<->train,c5_924_green-glass137.jpg
merged_test,c5_437_green-glass476.jpg,exact,test<->train,c5_930_green-glass476.jpg
merged_test,c5_363_green-glass596.jpg,exact,test<->train,c5_931_green-glass596.jpg
merged_test,c5_201_green-glass428.jpg,exact,test<->train,c5_935_green-glass428.jpg
merged_test,c5_543_brown-glass390.jpg,exact,test<->train,c5_942_brown-glass390.jpg
merged_test,c5_118_brown-glass535.jpg,exact,test<->train,c5_948_brown-glass535.jpg
merged_test,c5_538_green-glass95.jpg,exact,test<->train,c5_951_green-glass95.jpg
merged_test,c5_760_white-glass362.jpg,exact,test<->train,c5_953_white-glass362.jpg
merged_test,c5_232_brown-glass215.jpg,exact,test<->train,c5_954_brown-glass215.jpg
merged_test,c5_189_brown-glass463.jpg,exact,test<->train,c5_984_brown-glass463.jpg
merged_test,c5_152_white-glass740.jpg,exact,test<->train,c5_990_white-glass740.jpg
merged_test,c5_449_metal680.jpg,exact,test<->train,c5_1005_metal680.jpg
merged_test,c5_321_metal729.jpg,exact,test<->train,c5_1011_metal729.jpg
merged_test,c5_798_metal457.jpg,exact,test<->train,c5_1062_metal457.jpg
merged_test,c5_651_metal361.jpg,exact,test<->train,c5_1063_metal361.jpg
merged_test,c5_45_metal711.jpg,exact,test<->train,c5_1065_metal711.jpg
merged_test,c5_646_metal285.jpg,exact,test<->train,c5_1077_metal285.jpg
merged_test,c5_575_metal351.jpg,exact,test<->train,c5_1103_metal351.jpg
merged_test,c5_168_metal436.jpg,exact,test<->train,c5_1120_metal436.jpg
merged_test,c5_522_metal50.jpg,exact,test<->train,c5_1124_metal50.jpg
merged_test,c5_395_metal49.jpg,exact,test<->train,c5_112_metal49.jpg
merged_test,c5_190_metal298.jpg,exact,test<->train,c5_1149_metal298.jpg
merged_test,c5_132_metal633.jpg,exact,test<->train,c5_1160_metal633.jpg
merged_test,c5_426_metal498.jpg,exact,test<->train,c5_1179_metal498.jpg
merged_test,c5_432_metal428.jpg,exact,test<->train,c5_1181_metal428.jpg
merged_test,c5_381_metal339.jpg,exact,test<->train,c5_1189_metal339.jpg
merged_test,c5_642_metal612.jpg,exact,test<->train,c5_1190_metal612.jpg
merged_test,c5_716_metal313.jpg,exact,test<->train,c5_1193_metal313.jpg
merged_test,c5_559_metal273.jpg,exact,test<->train,c5_1197_metal273.jpg
merged_test,c5_332_metal81.jpg,exact,test<->train,c5_1201_metal81.jpg
merged_test,c5_83_metal746.jpg,exact,test<->train,c5_1218_metal746.jpg
merged_test,c5_175_metal529.jpg,exact,test<->train,c5_1220_metal529.jpg
merged_test,c5_253_metal725.jpg,exact,test<->train,c5_1224_metal725.jpg
merged_test,c5_707_metal17.jpg,exact,test<->train,c5_122_metal17.jpg
merged_test,c5_466_metal287.jpg,exact,test<->train,c5_1237_metal287.jpg
merged_test,c5_23_metal72.jpg,exact,test<->train,c5_1240_metal72.jpg
merged_test,c5_720_metal630.jpg,exact,test<->train,c5_1247_metal630.jpg
merged_test,c5_307_metal549.jpg,exact,test<->train,c5_1248_metal549.jpg
merged_test,c5_423_metal721.jpg,exact,test<->train,c5_125_metal721.jpg
merged_test,c5_679_metal417.jpg,exact,test<->train,c5_12_metal417.jpg
merged_test,c5_501_metal227.jpg,exact,test<->train,c5_1300_metal227.jpg
merged_test,c5_506_metal194.jpg,exact,test<->train,c5_1306_metal194.jpg
merged_test,c5_712_metal614.jpg,exact,test<->train,c5_1308_metal614.jpg
merged_test,c5_341_metal366.jpg,exact,test<->train,c5_130_metal366.jpg
merged_test,c5_243_metal593.jpg,exact,test<->train,c5_1318_metal593.jpg
merged_test,c5_104_metal331.jpg,exact,test<->train,c5_1342_metal331.jpg
merged_test,c5_775_metal30.jpg,exact,test<->train,c5_1369_metal30.jpg
merged_test,c5_585_metal188.jpg,exact,test<->train,c5_137_metal188.jpg
merged_test,c5_202_metal705.jpg,exact,test<->train,c5_1390_metal705.jpg
merged_test,c5_223_metal496.jpg,exact,test<->train,c5_1418_metal496.jpg
merged_test,c5_450_metal176.jpg,exact,test<->train,c5_141_metal176.jpg
merged_test,c5_538_metal690.jpg,exact,test<->train,c5_1429_metal690.jpg
merged_test,c5_259_metal235.jpg,exact,test<->train,c5_1460_metal235.jpg
merged_test,c5_79_metal379.jpg,exact,test<->train,c5_1505_metal379.jpg
merged_test,c5_759_metal584.jpg,exact,test<->train,c5_1530_metal584.jpg
merged_test,c5_247_metal185.jpg,exact,test<->train,c5_1563_metal185.jpg
merged_test,c5_633_metal303.jpg,exact,test<->train,c5_1564_metal303.jpg
merged_test,c5_491_metal156.jpg,exact,test<->train,c5_1581_metal156.jpg
merged_test,c5_448_metal63.jpg,exact,test<->train,c5_1596_metal63.jpg
merged_test,c5_248_metal728.jpg,exact,test<->train,c5_1599_metal728.jpg
merged_test,c5_105_metal300.jpg,exact,test<->train,c5_1615_metal300.jpg
merged_test,c5_625_metal249.jpg,exact,test<->train,c5_1631_metal249.jpg
merged_test,c5_326_metal307.jpg,exact,test<->train,c5_1637_metal307.jpg
merged_test,c5_718_metal_test_0192.jpg,exact,test<->train,c5_1642_metal_train_0175.jpg
merged_test,c5_580_metal244.jpg,exact,test<->train,c5_1650_metal244.jpg
merged_test,c5_772_metal349.jpg,exact,test<->train,c5_1658_metal349.jpg
merged_test,c5_593_metal144.jpg,exact,test<->train,c5_1681_metal144.jpg
merged_test,c5_621_metal352.jpg,exact,test<->train,c5_1684_metal352.jpg
merged_test,c5_15_metal57.jpg,exact,test<->train,c5_169_metal57.jpg
merged_test,c5_489_metal447.jpg,exact,test<->train,c5_1705_metal447.jpg
merged_test,c5_96_metal552.jpg,exact,test<->train,c5_170_metal552.jpg
merged_test,c5_416_metal242.jpg,exact,test<->train,c5_1712_metal242.jpg
merged_test,c5_540_metal162.jpg,exact,test<->train,c5_1716_metal162.jpg
merged_test,c5_1_metal99.jpg,exact,test<->train,c5_1719_metal99.jpg
merged_test,c5_114_metal632.jpg,exact,test<->train,c5_1745_metal632.jpg
merged_test,c5_84_metal717.jpg,exact,test<->train,c5_1763_metal717.jpg
merged_test,c5_699_metal625.jpg,exact,test<->train,c5_1765_metal625.jpg
merged_test,c5_472_metal179.jpg,exact,test<->train,c5_1766_metal179.jpg
merged_test,c5_275_metal399.jpg,exact,test<->train,c5_1774_metal399.jpg
merged_test,c5_451_metal234.jpg,exact,test<->train,c5_1802_metal234.jpg
merged_test,c5_742_metal8.jpg,exact,test<->train,c5_1819_metal8.jpg
merged_test,c5_378_metal700.jpg,exact,test<->train,c5_1851_metal700.jpg
merged_test,c5_102_metal10.jpg,exact,test<->train,c5_1854_metal10.jpg
merged_test,c5_795_metal226.jpg,exact,test<->train,c5_1882_metal226.jpg
merged_test,c5_529_metal92.jpg,exact,test<->train,c5_1884_metal92.jpg
merged_test,c5_161_metal88.jpg,exact,test<->train,c5_1888_metal88.jpg
merged_test,c5_120_metal491.jpg,exact,test<->train,c5_18_metal491.jpg
merged_test,c5_35_metal246.jpg,exact,test<->train,c5_1905_metal246.jpg
merged_test,c5_117_metal726.jpg,exact,test<->train,c5_1932_metal726.jpg
merged_test,c5_612_metal44.jpg,exact,test<->train,c5_1954_metal44.jpg
merged_test,c5_688_metal143.jpg,exact,test<->train,c5_1962_metal143.jpg
merged_test,c5_747_metal410.jpg,exact,test<->train,c5_1965_metal410.jpg
merged_test,c5_273_metal684.jpg,exact,test<->train,c5_1966_metal684.jpg
merged_test,c5_659_metal596.jpg,exact,test<->train,c5_1968_metal596.jpg
merged_test,c5_710_metal64.jpg,exact,test<->train,c5_199_metal64.jpg
merged_test,c5_390_metal404.jpg,exact,test<->train,c5_2000_metal404.jpg
merged_test,c5_552_metal383.jpg,exact,test<->train,c5_2004_metal383.jpg
merged_test,c5_482_metal763.jpg,exact,test<->train,c5_2012_metal763.jpg
merged_test,c5_443_metal127.jpg,exact,test<->train,c5_2019_metal127.jpg
merged_test,c5_435_metal479.jpg,exact,test<->train,c5_2024_metal479.jpg
merged_test,c5_481_metal662.jpg,exact,test<->train,c5_2025_metal662.jpg
merged_test,c5_301_metal79.jpg,exact,test<->train,c5_2034_metal79.jpg
merged_test,c5_352_metal622.jpg,exact,test<->train,c5_2039_metal622.jpg
merged_test,c5_588_metal701.jpg,exact,test<->train,c5_2041_metal701.jpg
merged_test,c5_799_metal334.jpg,exact,test<->train,c5_2044_metal334.jpg
merged_test,c5_260_metal767.jpg,exact,test<->train,c5_2051_metal767.jpg
merged_test,c5_163_metal469.jpg,exact,test<->train,c5_2053_metal469.jpg
merged_test,c5_380_metal40.jpg,exact,test<->train,c5_2054_metal40.jpg
merged_test,c5_240_metal766.jpg,exact,test<->train,c5_2109_metal766.jpg
merged_test,c5_88_metal647.jpg,exact,test<->train,c5_2116_metal647.jpg
merged_test,c5_384_metal608.jpg,exact,test<->train,c5_2145_metal608.jpg
merged_test,c5_388_metal707.jpg,exact,test<->train,c5_2150_metal707.jpg
merged_test,c5_461_metal367.jpg,exact,test<->train,c5_2157_metal367.jpg
merged_test,c5_495_metal395.jpg,exact,test<->train,c5_215_metal395.jpg
merged_test,c5_524_metal_test_0049.jpg,exact,test<->train,c5_2173_metal_train_1057.jpg
merged_test,c5_617_metal484.jpg,exact,test<->train,c5_2174_metal484.jpg
merged_test,c5_667_metal110.jpg,exact,test<->train,c5_2186_metal110.jpg
merged_test,c5_137_metal32.jpg,exact,test<->train,c5_2201_metal32.jpg
merged_test,c5_196_metal62.jpg,exact,test<->train,c5_2211_metal62.jpg
merged_test,c5_601_metal181.jpg,exact,test<->train,c5_2215_metal181.jpg
merged_test,c5_493_metal375.jpg,exact,test<->train,c5_2218_metal375.jpg
merged_test,c5_556_metal276.jpg,exact,test<->train,c5_2222_metal276.jpg
merged_test,c5_28_metal641.jpg,exact,test<->train,c5_2233_metal641.jpg
merged_test,c5_224_metal747.jpg,exact,test<->train,c5_2234_metal747.jpg
merged_test,c5_723_metal401.jpg,exact,test<->train,c5_2254_metal401.jpg
merged_test,c5_72_metal466.jpg,exact,test<->train,c5_2255_metal466.jpg
merged_test,c5_403_metal16.jpg,exact,test<->train,c5_225_metal16.jpg
merged_test,c5_337_metal429.jpg,exact,test<->train,c5_2264_metal429.jpg
merged_test,c5_664_metal467.jpg,exact,test<->train,c5_2267_metal467.jpg
merged_test,c5_75_metal735.jpg,exact,test<->train,c5_2280_metal735.jpg
merged_test,c5_376_metal58.jpg,exact,test<->train,c5_2291_metal58.jpg
merged_test,c5_298_metal643.jpg,exact,test<->train,c5_2299_metal643.jpg
merged_test,c5_156_metal710.jpg,exact,test<->train,c5_2316_metal710.jpg
merged_test,c5_568_metal509.jpg,exact,test<->train,c5_2318_metal509.jpg
merged_test,c5_764_metal121.jpg,exact,test<->train,c5_231_metal121.jpg
merged_test,c5_379_metal589.jpg,exact,test<->train,c5_2325_metal589.jpg
merged_test,c5_486_metal723.jpg,exact,test<->train,c5_233_metal723.jpg
merged_test,c5_309_metal_test_0018.jpg,exact,test<->train,c5_2342_metal_train_0269.jpg
merged_test,c5_627_metal444.jpg,exact,test<->train,c5_2344_metal444.jpg
merged_test,c5_258_metal459.jpg,exact,test<->train,c5_2345_metal459.jpg
merged_test,c5_11_metal109.jpg,exact,test<->train,c5_2359_metal109.jpg
merged_test,c5_619_metal_test_0115.jpg,exact,test<->train,c5_2363_metal_train_0279.jpg
merged_test,c5_81_metal346.jpg,exact,test<->train,c5_2397_metal346.jpg
merged_test,c5_359_metal233.jpg,exact,test<->train,c5_245_metal233.jpg
merged_test,c5_430_metal465.jpg,exact,test<->train,c5_2477_metal465.jpg
merged_test,c5_508_metal376.jpg,exact,test<->train,c5_2481_metal376.jpg
merged_test,c5_631_metal3.jpg,exact,test<->train,c5_2520_metal3.jpg
merged_test,c5_106_metal51.jpg,exact,test<->train,c5_2530_metal51.jpg
merged_test,c5_745_metal112.jpg,exact,test<->train,c5_2534_metal112.jpg
merged_test,c5_698_metal24.jpg,exact,test<->train,c5_2535_metal24.jpg
merged_test,c5_526_metal435.jpg,exact,test<->train,c5_2545_metal435.jpg
merged_test,c5_645_metal114.jpg,exact,test<->train,c5_2565_metal114.jpg
merged_test,c5_479_metal553.jpg,exact,test<->train,c5_2582_metal553.jpg
merged_test,c5_302_metal53.jpg,exact,test<->train,c5_25_metal53.jpg
merged_test,c5_442_metal215.jpg,exact,test<->train,c5_2603_metal215.jpg
merged_test,c5_532_metal65.jpg,exact,test<->train,c5_2626_metal65.jpg
merged_test,c5_201_metal15.jpg,exact,test<->train,c5_2669_metal15.jpg
merged_test,c5_225_metal677.jpg,exact,test<->train,c5_2686_metal677.jpg
merged_test,c5_91_metal105.jpg,exact,test<->train,c5_2710_metal105.jpg
merged_test,c5_690_metal89.jpg,exact,test<->train,c5_2712_metal89.jpg
merged_test,c5_650_metal160.jpg,exact,test<->train,c5_2719_metal160.jpg
merged_test,c5_743_metal437.jpg,exact,test<->train,c5_2726_metal437.jpg
merged_test,c5_56_metal97.jpg,exact,test<->train,c5_2735_metal97.jpg
merged_test,c5_171_metal512.jpg,exact,test<->train,c5_2743_metal512.jpg
merged_test,c5_735_metal73.jpg,exact,test<->train,c5_2760_metal73.jpg
merged_test,c5_182_metal158.jpg,exact,test<->train,c5_2769_metal158.jpg
merged_test,c5_678_metal755.jpg,exact,test<->train,c5_2770_metal755.jpg
merged_test,c5_245_metal170.jpg,exact,test<->train,c5_2794_metal170.jpg
merged_test,c5_623_metal563.jpg,exact,test<->train,c5_2804_metal563.jpg
merged_test,c5_455_metal193.jpg,exact,test<->train,c5_2807_metal193.jpg
